Exercise,Counter,Timestamp,Acc_X1,Acc_Y1,Acc_Z1,Acc_X2,Acc_Y2,Acc_Z2,Rotspeed_X,Rotspeed_Y,Rotspeed_Z
1.0,353.0,18.777,0.165426294964587,-0.221136340691134,-0.0406429944492889,0.102613753848016,-0.110210004132875,0.343891262895922,-5.69,-6.12,-0.44
1.0,354.0,18.833,0.118859015703068,-0.196242951624359,0.0072934618996722,0.114153921420168,-0.096165468934531,0.264615254892905,-9.57,4.0,-5.19
1.0,355.0,18.887,-0.0280488031271354,-0.109140503152235,-0.0108893318878648,-0.0564945427436546,0.121721324409588,0.00539492351602622,-12.06,9.88,-7.69
1.0,356.0,18.943,-0.0256300441867926,-0.111928261472746,0.00692151420610423,0.0752689571909091,0.0292337543980114,0.0725906406601661,-12.5,-1.06,-4.57
1.0,357.0,18.997,-0.235999045228022,-0.231413998793589,-0.136150104880839,0.017162700834856,-0.0975254759371448,0.231422125896471,-12.88,-3.81,-1.38
1.0,358.0,19.052,-0.306985794720331,-0.123381496137091,-0.0502123316932205,-0.15329500919793,0.294914025042712,-0.102731351943013,-10.87,1.0,-2.87
1.0,359.0,19.105,-0.0360088591826773,0.0283279435748761,0.0679412437409006,0.222390545657456,0.00658804657912835,0.0946781845682225,-12.82,-1.19,-3.13
1.0,360.0,19.157,-0.807944827839011,-0.00499980402703749,-0.0336842416279378,-0.104925844273515,0.112760468653563,-0.267752925087611,-8.75,1.94,-1.56
1.0,361.0,19.211,-0.255163212034132,-0.0784676085672389,-0.0181312737352929,0.166770677033246,-0.185317283095091,0.0481176266045396,0.13,-3.69,5.63
1.0,362.0,19.266,0.531599557812295,-0.242079031683873,-0.0102302748683742,0.060412601134869,-0.374984820973179,0.459258361304252,3.63,-6.19,7.13
1.0,363.0,19.317,0.602692769284324,-0.339924402075245,-0.0542675945639708,0.134968462711237,-0.365195770320504,0.422201160088559,1.88,-0.37,4.19
1.0,364.0,19.368,-0.0631409330318357,-0.168956332484919,-0.04452053105915,0.169007033450084,-0.107534849290849,0.223806674681091,3.88,1.06,1.12
1.0,365.0,19.418,-0.187706905682073,-0.100291011578336,-0.0354105176377078,0.0234972636634653,-0.0527024392793473,0.0873349441646605,2.81,2.01,1.82
1.0,366.0,19.47,-0.249993836589751,-0.121236744969918,-0.0580760890252838,0.131212260834396,-0.151666986158276,0.200579634167333,2.75,2.32,-0.0600000000000001
1.0,367.0,19.522,-0.166487023802597,-0.0961097540651389,-0.0149223558230421,-0.148007289495126,0.159046358465434,0.048571903469355,2.94,1.75,-0.94
1.0,368.0,19.574,0.17142478970159,-0.0815799454573775,-0.0259966307838874,0.212837637453361,-0.141890428694415,0.129756427679898,1.37,-1.88,-1.07
1.0,369.0,19.627,0.105658009336126,-0.197988426405107,0.0230149277794421,0.114144172594158,-0.0608714406581335,0.185801391931863,0.94,-1.31,-0.5
1.0,370.0,19.68,-0.000873149740819727,-0.102874167772386,-0.0426543984435845,-0.00796568048191688,0.0843556388741003,-0.000745909990044303,0.25,1.94,-0.69
1.0,371.0,19.733,-0.029487260976612,-0.0393065041160446,0.0538626092090562,0.156525422028493,0.102598523042376,0.0383545321351386,2.5,-0.62,0.0
1.0,372.0,19.787,-0.108556039592015,-0.0846984780153446,-0.0335143811453758,0.144676621892522,-0.0560130536641552,0.141800680166202,4.38,-0.93,2.19
1.0,373.0,19.842,0.102798370106046,-0.0782694577703687,-0.0118057326286933,0.245373357067161,-0.0909775867994632,0.205085779416785,5.69,0.68,2.94
